"citizen_id";"name";"email";"phone";"address"
984;"Rebecca Wilkinson";"ppierce@example.com";"3665781341621";"3975 Randall Via, Monicaside, PA 48613"
985;"Danielle Garcia";"kbuck@example.net";"3426382444279";"252 Ryan Pine, Mosleybury, KS 40955"
986;"Kristopher Wells";"pamela42@example.net";"2711818314853";"03746 Christy Haven, Seanton, SC 37894"
987;"Evan Brown";"michael25@example.com";"2358350639016";"1947 Black Extension, Kaylaside, WI 24613"
988;"Vanessa Patterson";"cynthia39@example.com";"6585769391017";"31966 Darlene Locks Apt. 534, Port Amandaside, RI 53036"
989;"Shelby Hurley";"amymay@example.org";"8275860139445";"554 Riley Summit, Snyderland, NY 45241"
990;"Matthew Sullivan";"caitlinburgess@example.net";"8968952966035";"93473 Martin Shoal Suite 959, North Tammyville, KS 43727"
991;"Richard Myers";"kevinibarra@example.net";"9937005267140";"929 Antonio Common Suite 303, Penaberg, MS 37747"
992;"Michelle Moyer";"janderson@example.net";"5629321159234";"8437 Reginald Stream Apt. 550, Porterberg, CO 31800"
993;"Bradley Williams";"ygibson@example.org";"0947129555634";"80704 Susan Groves, Muellerstad, CA 53893"
994;"Brittany Simmons";"nicholastucker@example.com";"5440685926534";"PSC 1198, Box 6338, APO AE 25608"
995;"Ernest Diaz";"tylerharper@example.com";"1890266058131";"8771 Martin Locks, West Jill, MD 14111"
996;"Travis Chambers";"wilsonmatthew@example.net";"3182406887045";"1722 Dunn Walks, Port Whitneymouth, IN 97176"
997;"Michael Alvarez";"yjackson@example.com";"8578320284982";"9103 Austin Drives Suite 395, Suttonside, IL 39043"
998;"Willie Donovan";"jillwyatt@example.net";"2789130336200";"92780 Fields Dam, Williamshaven, AZ 25872"
999;"Lisa Mcgee";"laurakaufman@example.net";"0837965974880";"68615 Kristin Circle, Strongmouth, NH 43048"
1000;"Michelle Bradley";"aoconnor@example.net";"5718523412183";"67232 Davis Unions, West Bradfurt, ND 23143"
